dir	p	OR	CILow	CIHigh	up_total	down_total	up_overlap	down_overlap	all_total	overlap_total	Tissue	Cluster	Name	Clade	file
Down	0.0657439641030923	0.827716517308982	0.673293579101035	1.00975555444437	963	857	110	114	182165	28487	FC	11	Inh.Sst.Pvalb	InN	intersect_11_H3K4me3_P0_forebrain.bed
Up	0.00359169202592749	0.70367847204833	0.545350909701368	0.896432071187508	720	1295	74	176	201630	28228	FC	12	Claustrum	ExN	intersect_12_H3K4me3_P0_forebrain.bed
Down	0.717620277179722	0.966173698363459	0.819075995843081	1.13417479909219	720	1295	74	176	201630	28228	FC	12	Claustrum	ExN	intersect_12_H3K4me3_P0_forebrain.bed
Up	0.000000000166132749277729	1.77214676552175	1.49008224512732	2.10175572773444	630	686	200	217	132553	27557	FC	13	Opc	Glia	intersect_13_H3K4me3_P0_forebrain.bed
Down	0.0000000000316681041194035	1.76288927727299	1.49303882437774	2.07621397768486	630	686	200	217	132553	27557	FC	13	Opc	Glia	intersect_13_H3K4me3_P0_forebrain.bed
Up	0.0296723391255639	0.73771498000871	0.551720394917744	0.970375290597223	544	1473	58	187	201880	28111	FC	14	L5.Parm1	ExN	intersect_14_H3K4me3_P0_forebrain.bed
Down	0.185978425016022	0.898844626906337	0.766499361959091	1.04925876061762	544	1473	58	187	201880	28111	FC	14	L5.Parm1	ExN	intersect_14_H3K4me3_P0_forebrain.bed
Up	0.00741054136770888	0.542361471291441	0.333340326573501	0.868419517541466	81	231	30	188	31388	16331	FC	15	Endo	Glia	intersect_15_H3K4me3_P0_forebrain.bed
Down	0.0000000000000000000322000288242256	4.03069207282995	2.87851381051598	5.75700893222229	81	231	30	188	31388	16331	FC	15	Endo	Glia	intersect_15_H3K4me3_P0_forebrain.bed
Up	0.0595333590430346	1.34094106015365	0.9795099013045	1.8321787805102	171	366	79	234	53838	21017	FC	16	Peri	Glia	intersect_16_H3K4me3_P0_forebrain.bed
Down	0.00000000000000000000128315654829159	2.76831661763488	2.22532910219312	3.45543385958665	171	366	79	234	53838	21017	FC	16	Peri	Glia	intersect_16_H3K4me3_P0_forebrain.bed
Up	0.452069368208635	1.11530115842377	0.823668205828284	1.49129416996076	267	954	61	325	122257	25650	FC	17	L5b.Fezf2	ExN	intersect_17_H3K4me3_P0_forebrain.bed
Down	0.0000000000000000000141269696366193	1.94615006875651	1.69571172351166	2.2299521597905	267	954	61	325	122257	25650	FC	17	L5b.Fezf2	ExN	intersect_17_H3K4me3_P0_forebrain.bed
Up	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161169369984137	16.0481227441985	11.2297455402596	23.6638745363727	419	70	386	45	49087	20694	FC	18	Inh.Lrrc38.Plcxd3.Prok2	InN	intersect_18_H3K4me3_P0_forebrain.bed
Down	0.000233593587471646	2.4696393565705	1.48183138846591	4.20398395862983	419	70	386	45	49087	20694	FC	18	Inh.Lrrc38.Plcxd3.Prok2	InN	intersect_18_H3K4me3_P0_forebrain.bed
Up	0.000000000000000000583021206800791	0.357093399881334	0.270447919725119	0.463914417087786	844	662	61	104	150726	26994	HT	1	CM	Muscle	intersect_1_H3K4me3_P0_heart.bed
Down	0.154656782259092	0.854308212186378	0.685861076561973	1.05543264111649	844	662	61	104	150726	26994	HT	1	CM	Muscle	intersect_1_H3K4me3_P0_heart.bed
Up	0.0000286463868848365	0.608466574834716	0.469778027108576	0.778480001824086	568	758	74	60	132869	26249	HT	2	FB	Other	intersect_2_H3K4me3_P0_heart.bed
Down	0.000000000000000000231644743811815	0.349155546278371	0.263525289890225	0.455103581308041	568	758	74	60	132869	26249	HT	2	FB	Other	intersect_2_H3K4me3_P0_heart.bed
Up	0.00000000000000000000000000000141792111885205	2.23580973951765	1.95782016509333	2.54921498099283	1055	464	340	100	152061	26669	HT	3	Endo	Other	intersect_3_H3K4me3_P0_heart.bed
Down	0.0275677066445959	1.2916970530951	1.0242958976297	1.61652162471764	1055	464	340	100	152061	26669	HT	3	Endo	Other	intersect_3_H3K4me3_P0_heart.bed
Up	0.00000000000206714576507546	0.549244942319901	0.45542903973562	0.657732130710342	1424	364	132	60	178927	28063	HT	4	Low_quality	NA	intersect_4_H3K4me3_P0_heart.bed
Down	0.66518670635427	1.06104628750272	0.790343034904527	1.40393156119124	1424	364	132	60	178927	28063	HT	4	Low_quality	NA	intersect_4_H3K4me3_P0_heart.bed
Up	0.0000000000000000000000000000633502599583885	2.25530911037326	1.96387998145069	2.58586551564443	957	480	318	51	143802	25995	HT	5	Macg	Immune	intersect_5_H3K4me3_P0_heart.bed
Down	0.00000980040004070254	0.538765282918999	0.394728197187906	0.721681131186127	957	480	318	51	143802	25995	HT	5	Macg	Immune	intersect_5_H3K4me3_P0_heart.bed
Up	0.000000000000000000000000000000000000000232858617353159	2.67681685788621	2.323502912442	3.08097963763193	835	411	343	53	124777	25782	HT	6	SMC	Muscle	intersect_6_H3K4me3_P0_heart.bed
Down	0.0000526074484582605	0.568457864495746	0.417526319429573	0.760452897836631	835	411	343	53	124777	25782	HT	6	SMC	Muscle	intersect_6_H3K4me3_P0_heart.bed
Up	0.000000000000000000000000000000000000000505078613893848	2.51057647650697	2.19770984533788	2.86553224305775	949	241	383	40	119177	25302	HT	7	Endo	Other	intersect_7_H3K4me3_P0_heart.bed
Down	0.0827437093211918	0.738350452376176	0.51202685005432	1.04116985469684	949	241	383	40	119177	25302	HT	7	Endo	Other	intersect_7_H3K4me3_P0_heart.bed
Up	0.0104912920654991	0.497807836855058	0.270763656972257	0.871014884246784	72	356	17	246	42998	16471	HT	8	Bcell	Immune	intersect_8_H3K4me3_P0_heart.bed
Down	0.000000000000000000000000000000203451241348209	3.60161755070788	2.86265204843186	4.55559765531861	72	356	17	246	42998	16471	HT	8	Bcell	Immune	intersect_8_H3K4me3_P0_heart.bed
Up	0.0106415451379739	0.680777924475454	0.495990599745155	0.92354702868576	219	189	59	97	56707	19924	HT	9	Fat	Other	intersect_9_H3K4me3_P0_heart.bed
Down	0.00000573306888464399	1.94653555300435	1.44745244762773	2.6192085217806	219	189	59	97	56707	19924	HT	9	Fat	Other	intersect_9_H3K4me3_P0_heart.bed
Up	0.00000000000158009798853092	5.55150628391133	3.19911119958511	10.2233476238464	89	188	73	98	34345	15492	HT	10	Tcell	Immune	intersect_10_H3K4me3_P0_heart.bed
Down	0.0561730223736164	1.32510363142285	0.984308907867997	1.78567674475321	89	188	73	98	34345	15492	HT	10	Tcell	Immune	intersect_10_H3K4me3_P0_heart.bed
Up	0.000000000000000000000000000000000000000000000000000404715690425642	3.52813603661293	2.98642106658812	4.17372231610715	599	181	356	40	78160	22932	HT	11	doublet	NA	intersect_11_H3K4me3_P0_heart.bed
Down	0.0334231357271489	0.683195034614295	0.468233974482066	0.977082335267541	599	181	356	40	78160	22932	HT	11	doublet	NA	intersect_11_H3K4me3_P0_heart.bed
Up	0.000000000000000000000000000000562220402523585	0.1858373557119	0.124136984211484	0.268431433396375	587	406	30	81	99448	22346	LM	1	Skm.Fhl3..1	Muscle	intersect_1_H3K4me3_E15.5_limb.bed
Down	0.233842327152961	0.859941206965332	0.665306927564835	1.10057945386199	587	406	30	81	99448	22346	LM	1	Skm.Fhl3..1	Muscle	intersect_1_H3K4me3_E15.5_limb.bed
Up	0.00000000000712300364750656	0.432311557870794	0.326102139335343	0.564164640353016	614	524	61	115	113973	23169	LM	2	Skm.Fhl3.Myh1	Muscle	intersect_2_H3K4me3_E15.5_limb.bed
Down	0.355309828792576	1.10199491879591	0.887642586609012	1.35914556731514	614	524	61	115	113973	23169	LM	2	Skm.Fhl3.Myh1	Muscle	intersect_2_H3K4me3_E15.5_limb.bed
Up	0.00000000000000000107748267967311	0.307268103124307	0.220504502902201	0.418445264464703	576	496	44	137	107341	22765	LM	3	Skm.Fhl3.2	Muscle	intersect_3_H3K4me3_E15.5_limb.bed
Down	0.000765614292314915	1.41776340098842	1.15517445560411	1.7319348161714	576	496	44	137	107341	22765	LM	3	Skm.Fhl3.2	Muscle	intersect_3_H3K4me3_E15.5_limb.bed
Up	0.00000000000000000000000000118795956697982	0.176517815341967	0.112894069166926	0.264263654080971	451	465	25	83	91704	22881	LM	4	FB	Other	intersect_4_H3K4me3_E15.5_limb.bed
Down	0.000306905987268029	0.653563146966257	0.508836398898066	0.831029297274733	451	465	25	83	91704	22881	LM	4	FB	Other	intersect_4_H3K4me3_E15.5_limb.bed
Up	0.401445311917108	1.07389516209372	0.900920477793164	1.27437821687735	813	384	170	44	119899	23687	LM	5	Low_quality	NA	intersect_5_H3K4me3_E15.5_limb.bed
Down	0.0000202804392043063	0.525655832646521	0.374781465875055	0.721324795011237	813	384	170	44	119899	23687	LM	5	Low_quality	NA	intersect_5_H3K4me3_E15.5_limb.bed
Up	0.00000000187040991166517	1.77655499240237	1.47159631871014	2.14222248486245	470	225	202	60	69657	20749	LM	6	Endo	Other	intersect_6_H3K4me3_E15.5_limb.bed
Down	0.342501075161869	0.857143919628453	0.626601456724849	1.15897702816612	470	225	202	60	69657	20749	LM	6	Endo	Other	intersect_6_H3K4me3_E15.5_limb.bed
Up	0.0126864721279164	0.694103619723141	0.508833230361793	0.93285880729435	291	604	56	130	89659	22915	LM	7	Kerat	Other	intersect_7_H3K4me3_E15.5_limb.bed
Down	0.0245163800274013	0.798843743834496	0.652403126036913	0.972472509647184	291	604	56	130	89659	22915	LM	7	Kerat	Other	intersect_7_H3K4me3_E15.5_limb.bed
Up	0.0000000000000000112581228992367	0.369171756825961	0.28060376440985	0.478477572208535	666	341	64	120	100839	22546	LM	8	Skm.Fhl3.3	Muscle	intersect_8_H3K4me3_E15.5_limb.bed
Down	0.0000000738777976186383	1.8854818414342	1.49630026550623	2.36671497410493	666	341	64	120	100839	22546	LM	8	Skm.Fhl3.3	Muscle	intersect_8_H3K4me3_E15.5_limb.bed
Up	0.00000000000000000000000000011228965631155	2.78235095781377	2.31116284634792	3.35438734594682	483	69	283	7	55379	18669	LM	9	Macg	Immune	intersect_9_H3K4me3_E15.5_limb.bed
Down	0.00000926388673416701	0.221983038550327	0.0857019045281577	0.485351042540019	483	69	283	7	55379	18669	LM	9	Macg	Immune	intersect_9_H3K4me3_E15.5_limb.bed
Up	0.00000295296717789489	0.565991284583589	0.435292162569841	0.728472757346567	382	285	78	129	66859	20855	LM	10	SMC	Muscle	intersect_10_H3K4me3_E15.5_limb.bed
Down	0.000000695798336600768	1.82398933035082	1.43247111856434	2.31956834420564	382	285	78	129	66859	20855	LM	10	SMC	Muscle	intersect_10_H3K4me3_E15.5_limb.bed
Up	0.00000000000000000193681134799284	2.11332334662729	1.7877212813509	2.49625697272455	587	211	262	44	79929	22071	LM	11	Fat	Other	intersect_11_H3K4me3_E15.5_limb.bed
Down	0.0305312869256747	0.690709188249745	0.483602673470943	0.968266790453919	587	211	262	44	79929	22071	LM	11	Fat	Other	intersect_11_H3K4me3_E15.5_limb.bed
Up	0.000014380117598312	0.445663369243391	0.293805692472796	0.659082035327985	157	362	33	204	52002	19443	LM	12	MSC	Other	intersect_12_H3K4me3_E15.5_limb.bed
Down	0.0000000000003486176778217	2.16212397868724	1.74655841751702	2.68069166038291	157	362	33	204	52002	19443	LM	12	MSC	Other	intersect_12_H3K4me3_E15.5_limb.bed
Up	0.0000000000000000249601774364841	5.5366699526116	3.41811850413061	9.46777674723584	166	13	147	1	18169	10590	LM	13	Bcell	Immune	intersect_13_H3K4me3_E15.5_limb.bed
Down	0.000223092037106514	0.059646187469332	0.00139965284977248	0.40329265766533	166	13	147	1	18169	10590	LM	13	Bcell	Immune	intersect_13_H3K4me3_E15.5_limb.bed
Up	1	0.977982107884847	0.643065296021678	1.45752212205772	128	566	35	257	69519	19318	LM	14	Skm.Fhl3.Cyrm.Ache	Muscle	intersect_14_H3K4me3_E15.5_limb.bed
Down	0.000000000000000000741467200880662	2.16136698321229	1.8229706432204	2.56074151422158	128	566	35	257	69519	19318	LM	14	Skm.Fhl3.Cyrm.Ache	Muscle	intersect_14_H3K4me3_E15.5_limb.bed
Up	0.00708998008003449	0.644001128634281	0.455247808474823	0.895825866012765	212	368	47	151	58193	17846	LM	15	Skm.Fhl3.Wdr31	Muscle	intersect_15_H3K4me3_E15.5_limb.bed
Down	0.0000325654518424672	1.57319985025102	1.26862203021777	1.9468535395085	212	368	47	151	58193	17846	LM	15	Skm.Fhl3.Wdr31	Muscle	intersect_15_H3K4me3_E15.5_limb.bed
Up	0.281189372325453	1.29513191773265	0.821464634596444	2.08697965095035	93	24	64	4	11819	7448	LM	16	neutrophils	Immune	intersect_16_H3K4me3_E15.5_limb.bed
Down	0.00000440839737080149	0.117423978155752	0.0291561664947607	0.350755948650283	93	24	64	4	11819	7448	LM	16	neutrophils	Immune	intersect_16_H3K4me3_E15.5_limb.bed
Up	0.000160732217569106	2.5598116408759	1.51759829836052	4.51735073106474	86	65	67	18	15815	9163	LM	17	Eryth	Immune	intersect_17_H3K4me3_E15.5_limb.bed
Down	0.000000973753793842188	0.278050717949721	0.151822541427859	0.488377347786018	86	65	67	18	15815	9163	LM	17	Eryth	Immune	intersect_17_H3K4me3_E15.5_limb.bed
Up	0.0885569870806069	0.85219375867842	0.703881377799502	1.02608302536212	724	327	142	81	105212	23418	BM	1	Neutrophil.Il1b		intersect_1_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.286664543035578	1.15008957057712	0.88301372684439	1.48466805577701	724	327	142	81	105212	23418	BM	1	Neutrophil.Il1b		intersect_1_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.00000175616629425	0.451109605556065	0.307861602545379	0.644033139877928	257	581	36	133	83948	22271	BM	2	Eryth		intersect_2_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.0476526777246633	0.822168940577308	0.671873458665256	1.00052682794831	257	581	36	133	83948	22271	BM	2	Eryth		intersect_2_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.0000087584835873437	0.671203529790692	0.555053672644294	0.806681486235094	891	305	137	51	119796	25521	BM	3	Naive.B.cell		intersect_3_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.0500499272544886	0.741717944858391	0.537747579894878	1.0056516077064	891	305	137	51	119796	25521	BM	3	Naive.B.cell		intersect_3_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.0000000000000744941918484029	0.413590042010839	0.314797884487447	0.535532134301584	634	527	65	114	116249	25159	BM	4	Neutrophil.Ms4a3		intersect_4_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	1	0.999383390275322	0.80458815820095	1.23313049066764	634	527	65	114	116249	25159	BM	4	Neutrophil.Ms4a3		intersect_4_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.0000000000611821409974074	0.480371524379738	0.373798613341576	0.610106563663349	629	402	78	90	103285	23510	BM	5	Neutrophil.Gpr27		intersect_5_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.905165493338664	0.978813282408992	0.765060050993043	1.24182081033033	629	402	78	90	103285	23510	BM	5	Neutrophil.Gpr27		intersect_5_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.00000420677453587895	0.606512641103144	0.479454923178834	0.759513106292565	673	634	89	108	130843	26275	BM	6	Monocyte		intersect_6_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.0587936812524162	0.817138109513803	0.657752198384693	1.007368574378	673	634	89	108	130843	26275	BM	6	Monocyte		intersect_6_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.0000000000971226559006105	0.434393314674423	0.322929642254851	0.574513039771961	513	653	56	95	116703	25677	BM	7	Pre.B.cell		intersect_7_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.00000196917070305145	0.603560596230474	0.480114200678125	0.751774403860872	513	653	56	95	116703	25677	BM	7	Pre.B.cell		intersect_7_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.0000000118516246616789	0.516902956211301	0.399143727616477	0.660939213409903	630	655	73	88	128607	26013	BM	8	Pro.Eryth		intersect_8_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.00000834977005158704	0.612121724958942	0.483086632356634	0.767745612511152	630	655	73	88	128607	26013	BM	8	Pro.Eryth		intersect_8_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.266768591516179	1.10256862892915	0.925261478328762	1.30843059857604	758	456	175	65	121598	26021	BM	9	T.cell		intersect_9_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.000120982026586199	0.610624924990556	0.46201329233655	0.795977999116147	758	456	175	65	121598	26021	BM	9	T.cell		intersect_9_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.00184643144811956	0.745764828840708	0.612959819234308	0.901537680838196	802	464	130	48	126769	26111	BM	10	Macrophage		intersect_10_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.00000000649282622535759	0.444821195109167	0.322716922879615	0.600897302344226	802	464	130	48	126769	26111	BM	10	Macrophage		intersect_10_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.000000015026828767886	1.61075082168072	1.36725892024339	1.89228967818428	742	554	215	59	129713	26214	BM	11	FB		intersect_11_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.00000000223980085453006	0.470609565256138	0.352862003470305	0.617576860324667	742	554	215	59	129713	26214	BM	11	FB		intersect_11_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.127255635212034	1.15781606563583	0.955622711714134	1.39569705669332	645	657	146	159	130381	26302	BM	12	Basophil		intersect_12_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.0128659020981433	1.2634008865565	1.04956845108737	1.5141405175054	645	657	146	159	130381	26302	BM	12	Basophil		intersect_12_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.000000000538537596139311	0.464233257316412	0.349948964354261	0.606268623154325	584	725	61	199	131077	26320	BM	13	Dendritic.Cells		intersect_13_H3K4me3_BM_8wk_ENCFF366WUW.bed
Down	0.00000200115327632864	1.5057833725992	1.27188812037669	1.77688735322619	584	725	61	199	131077	26320	BM	13	Dendritic.Cells		intersect_13_H3K4me3_BM_8wk_ENCFF366WUW.bed
Up	0.000000000547337007954289	0.398298313776062	0.280939740791449	0.551345572506354	401	757	41	300	116094	25814	BM	14	Late.Pro.B.cell		intersect_14_H3K4me3_BM_8wk_ENCFF366WUW.bed
