dir	p	OR	CILow	CIHigh	up_total	down_total	up_overlap	down_overlap	all_total	overlap_total	Tissue	Cluster	Name	Clade	file
Down	0.0000000229583102560069	0.595818042120166	0.489308836789309	0.72137155188961	844	662	160	135	150726	45319	HT	1	CM	Muscle	intersect_1_H3K4me1_P0_heart.bed
Up	0.641831475869047	0.952979845862765	0.787497530589099	1.14855441682726	568	758	157	151	132869	38020	HT	2	FB	Other	intersect_2_H3K4me1_P0_heart.bed
Down	0.0000000587707610940511	0.620583869204114	0.515588372040684	0.743153239977036	568	758	157	151	132869	38020	HT	2	FB	Other	intersect_2_H3K4me1_P0_heart.bed
Up	0.0000000109872475718728	1.46079265910925	1.28321423797551	1.66084897086593	1055	464	371	200	152061	41173	HT	3	Endo	Other	intersect_3_H3K4me1_P0_heart.bed
Down	0.000000000000133479899654638	2.04038113567174	1.68866183963607	2.46199071110871	1055	464	371	200	152061	41173	HT	3	Endo	Other	intersect_3_H3K4me1_P0_heart.bed
Up	0.0000000000422439389915686	0.653688087828011	0.571336301006796	0.745945273890667	1424	364	280	84	178927	48742	HT	4	Low_quality	NA	intersect_4_H3K4me1_P0_heart.bed
Down	0.0770908321676269	0.801279048362806	0.62009325186268	1.02618233020382	1424	364	280	84	178927	48742	HT	4	Low_quality	NA	intersect_4_H3K4me1_P0_heart.bed
Up	0.0175770778562148	1.18592194792623	1.02944216343311	1.36364249590583	957	480	292	138	143802	38856	HT	5	Macg	Immune	intersect_5_H3K4me1_P0_heart.bed
Down	0.410102736561528	1.08984329760518	0.887475279934197	1.33230861835608	957	480	292	138	143802	38856	HT	5	Macg	Immune	intersect_5_H3K4me1_P0_heart.bed
Up	0.000000000000000056272549387533	1.81353004746437	1.57713998687127	2.08434218684637	835	411	372	108	124777	38307	HT	6	SMC	Muscle	intersect_6_H3K4me1_P0_heart.bed
Down	0.0537798290909614	0.80459469547066	0.639621279355186	1.00579735100991	835	411	372	108	124777	38307	HT	6	SMC	Muscle	intersect_6_H3K4me1_P0_heart.bed
Up	0.00000000000000000488030354810472	1.79116666204702	1.5703928639073	2.041948359695	949	241	408	66	119177	35310	HT	7	Endo	Other	intersect_7_H3K4me1_P0_heart.bed
Down	0.480406412291738	0.89577871598754	0.664200582913669	1.19576692846195	949	241	408	66	119177	35310	HT	7	Endo	Other	intersect_7_H3K4me1_P0_heart.bed
Up	0.255018885115101	0.721920778733923	0.398335848682531	1.25102382313694	72	356	18	134	42998	13582	HT	8	Bcell	Immune	intersect_8_H3K4me1_P0_heart.bed
Down	0.0161689000970993	1.30732845608468	1.04597474567385	1.62885866239712	72	356	18	134	42998	13582	HT	8	Bcell	Immune	intersect_8_H3K4me1_P0_heart.bed
Up	0.210769699039217	1.19367653222367	0.903059326399893	1.57336022350121	219	189	94	88	56707	21917	HT	9	Fat	Other	intersect_9_H3K4me1_P0_heart.bed
Down	0.0298101037818108	1.38299894520312	1.02668049881099	1.86001079789772	219	189	94	88	56707	21917	HT	9	Fat	Other	intersect_9_H3K4me1_P0_heart.bed
Up	0.00241148215475385	1.92927372297498	1.24379323121064	2.99384352394421	89	188	45	81	34345	11899	HT	10	Tcell	Immune	intersect_10_H3K4me1_P0_heart.bed
Down	0.0171420820798828	1.42804756887289	1.05553907646422	1.92555703386865	89	188	45	81	34345	11899	HT	10	Tcell	Immune	intersect_10_H3K4me1_P0_heart.bed
Up	0.000109734723242538	1.37592094997799	1.16760663023858	1.62145103108579	599	181	300	65	78160	32960	HT	11	doublet	NA	intersect_11_H3K4me1_P0_heart.bed
Down	0.0972540004817599	0.768437088807765	0.558065331155035	1.05035172299904	599	181	300	65	78160	32960	HT	11	doublet	NA	intersect_11_H3K4me1_P0_heart.bed
Up	0.0000000000000316365318026776	0.503923189524846	0.416167362922503	0.607563950035838	587	406	153	157	99448	40935	LM	1	Skm.Fhl3..1	Muscle	intersect_1_H3K4me1_E15.5_limb.bed
Down	0.312782732467836	0.901255313682463	0.73302955341247	1.10542305070798	587	406	153	157	99448	40935	LM	1	Skm.Fhl3..1	Muscle	intersect_1_H3K4me1_E15.5_limb.bed
Up	0.00000000522931467892965	0.597892216781586	0.497647317181273	0.715593098264343	614	524	169	217	113973	44273	LM	2	Skm.Fhl3.Myh1	Muscle	intersect_2_H3K4me1_E15.5_limb.bed
Down	0.242849056563253	1.11279173866815	0.930497263233018	1.32895357893273	614	524	169	217	113973	44273	LM	2	Skm.Fhl3.Myh1	Muscle	intersect_2_H3K4me1_E15.5_limb.bed
Up	0.000000000000206027095857493	0.50947394186972	0.419386173524318	0.616104388180469	576	496	147	246	107341	43164	LM	3	Skm.Fhl3.2	Muscle	intersect_3_H3K4me1_E15.5_limb.bed
Down	0.0000282399676928156	1.46298911637784	1.22130821211222	1.75244733842253	576	496	147	246	107341	43164	LM	3	Skm.Fhl3.2	Muscle	intersect_3_H3K4me1_E15.5_limb.bed
Up	0.00000000000000000240045997550136	0.411295908348694	0.330344736893451	0.509075195555107	451	465	118	260	91704	42443	LM	4	FB	Other	intersect_4_H3K4me1_E15.5_limb.bed
Down	0.0000389177431195156	1.47200982362395	1.22049385314641	1.77733832968192	451	465	118	260	91704	42443	LM	4	FB	Other	intersect_4_H3K4me1_E15.5_limb.bed
Up	0.0211040498888668	0.84421850606748	0.728186168921404	0.977106490027801	813	384	287	148	119899	47071	LM	5	Low_quality	NA	intersect_5_H3K4me1_E15.5_limb.bed
Down	0.793746233497074	0.970272947026186	0.784373017648392	1.19710179438388	813	384	287	148	119899	47071	LM	5	Low_quality	NA	intersect_5_H3K4me1_E15.5_limb.bed
Up	0.00029042469478947	1.40470653913457	1.16581150529697	1.69424487249455	470	225	261	136	69657	32782	LM	6	Endo	Other	intersect_6_H3K4me1_E15.5_limb.bed
Down	0.0000725861586977212	1.71884877222985	1.30561609547994	2.27233874270336	470	225	261	136	69657	32782	LM	6	Endo	Other	intersect_6_H3K4me1_E15.5_limb.bed
Up	0.317442936927701	1.13009555866956	0.891535214999289	1.43254119232172	291	604	146	403	89659	42245	LM	7	Kerat	Other	intersect_7_H3K4me1_E15.5_limb.bed
Down	0.000000000000000000000496809410759257	2.25029128808579	1.8942392730533	2.68016524489397	291	604	146	403	89659	42245	LM	7	Kerat	Other	intersect_7_H3K4me1_E15.5_limb.bed
Up	0.000177359380362517	0.737811391117523	0.625925471527522	0.867891373952452	666	341	231	150	100839	42203	LM	8	Skm.Fhl3.3	Muscle	intersect_8_H3K4me1_E15.5_limb.bed
Down	0.44159764840719	1.09113424423813	0.874800800839583	1.35892158050353	666	341	231	150	100839	42203	LM	8	Skm.Fhl3.3	Muscle	intersect_8_H3K4me1_E15.5_limb.bed
Up	0.000000125036883170214	1.63110262807752	1.35436612002911	1.96764929308939	483	69	287	27	55379	26197	LM	9	Macg	Immune	intersect_9_H3K4me1_E15.5_limb.bed
Down	0.185928369948731	0.716113174222168	0.424454437340064	1.18934221551467	483	69	287	27	55379	26197	LM	9	Macg	Immune	intersect_9_H3K4me1_E15.5_limb.bed
Up	0.00342735948941976	0.738807063596861	0.599249734001257	0.909421758200812	382	285	164	197	66859	33732	LM	10	SMC	Muscle	intersect_10_H3K4me1_E15.5_limb.bed
Down	0.000000000205276930614816	2.19845086812049	1.70073082100865	2.86106155907614	382	285	164	197	66859	33732	LM	10	SMC	Muscle	intersect_10_H3K4me1_E15.5_limb.bed
Up	0.000413227439446175	1.34174209551596	1.13632289032121	1.58523989741945	587	211	319	112	79929	37574	LM	11	Fat	Other	intersect_11_H3K4me1_E15.5_limb.bed
Down	0.0841786478090573	1.27525487821708	0.964042617979706	1.6890732062265	587	211	319	112	79929	37574	LM	11	Fat	Other	intersect_11_H3K4me1_E15.5_limb.bed
Up	0.126177627749163	0.778574319364883	0.561773565123728	1.07889171766035	157	362	78	236	52002	29075	LM	12	MSC	Other	intersect_12_H3K4me1_E15.5_limb.bed
Down	0.00036392220651416	1.47694754605935	1.18387626720841	1.84974843394216	157	362	78	236	52002	29075	LM	12	MSC	Other	intersect_12_H3K4me1_E15.5_limb.bed
Up	0.000531533387928053	0.57420874109	0.414459248587152	0.791571191647337	166	13	68	6	18169	9942	LM	13	Bcell	Immune	intersect_13_H3K4me1_E15.5_limb.bed
Down	0.585736043120838	0.709305480053084	0.196850572179218	2.46601487291846	166	13	68	6	18169	9942	LM	13	Bcell	Immune	intersect_13_H3K4me1_E15.5_limb.bed
Up	0.110354897660315	0.746017823803468	0.511206568876684	1.07923191318908	128	566	49	299	69519	31560	LM	14	Skm.Fhl3.Cyrm.Ache	Muscle	intersect_14_H3K4me1_E15.5_limb.bed
Down	0.000429923478119054	1.34689122881508	1.13735776976169	1.59571216980221	128	566	49	299	69519	31560	LM	14	Skm.Fhl3.Cyrm.Ache	Muscle	intersect_14_H3K4me1_E15.5_limb.bed
Up	0.0228259744767335	0.724289420177206	0.54270294678382	0.962187569624709	212	368	83	196	58193	27376	LM	15	Skm.Fhl3.Wdr31	Muscle	intersect_15_H3K4me1_E15.5_limb.bed
Down	0.018346246885172	1.28275666879847	1.03918073265094	1.58461274294912	212	368	83	196	58193	27376	LM	15	Skm.Fhl3.Wdr31	Muscle	intersect_15_H3K4me1_E15.5_limb.bed
Up	0.8352263410658	0.953902833161134	0.620782947417445	1.46973248601372	93	24	49	9	11819	6366	LM	16	neutrophils	Immune	intersect_16_H3K4me1_E15.5_limb.bed
Down	0.150070646410944	0.513983428609624	0.198166612058394	1.25477576998644	93	24	49	9	11819	6366	LM	16	neutrophils	Immune	intersect_16_H3K4me1_E15.5_limb.bed
Up	0.103472674142558	0.688635540365873	0.437245135145644	1.07765361525167	86	65	38	37	15815	8458	LM	17	Eryth	Immune	intersect_17_H3K4me1_E15.5_limb.bed
Down	0.619551692628354	1.14940426618216	0.683856860341706	1.95204918245133	86	65	38	37	15815	8458	LM	17	Eryth	Immune	intersect_17_H3K4me1_E15.5_limb.bed
Up	0.00314528801544209	1.29559783209949	1.08850658364975	1.5363411193896	724	327	182	82	105212	21656	BM	1	Neutrophil.Il1b		intersect_1_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.0470981195985209	1.2913557257537	0.992610322419065	1.66550939297041	724	327	182	82	105212	21656	BM	1	Neutrophil.Il1b		intersect_1_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.000107602933953985	0.471313702122588	0.298703516359759	0.713764862559294	257	581	25	157	83948	15622	BM	2	Eryth		intersect_2_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.000000781346722660036	1.61949498829139	1.33868697342937	1.95121949852768	257	581	25	157	83948	15622	BM	2	Eryth		intersect_2_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.0366191136263494	0.828268723111671	0.688775075962744	0.99042721606556	891	305	147	52	119796	23073	BM	3	Naive.B.cell		intersect_3_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.345463431458135	0.861607158512972	0.626335292742215	1.16557442982311	891	305	147	52	119796	23073	BM	3	Naive.B.cell		intersect_3_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.0000076242538926555	0.609808571186927	0.480958335913657	0.765388511185932	634	527	88	102	116249	24302	BM	4	Neutrophil.Ms4a3		intersect_4_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.420495663154887	0.908044783908325	0.723903143789303	1.13016495555557	634	527	88	102	116249	24302	BM	4	Neutrophil.Ms4a3		intersect_4_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.050790130915538	0.817167378132106	0.660822505932422	1.00336716479608	629	402	114	120	103285	22015	BM	5	Neutrophil.Gpr27		intersect_5_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.0000684022339976713	1.57087324996375	1.25729163800153	1.95283825056278	629	402	114	120	103285	22015	BM	5	Neutrophil.Gpr27		intersect_5_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.0024172640700822	0.724666762091679	0.579763117984925	0.897991653402714	673	634	100	104	130843	25395	BM	6	Monocyte		intersect_6_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.0558048493441367	0.814795998215318	0.653541828279985	1.00762474900132	673	634	100	104	130843	25395	BM	6	Monocyte		intersect_6_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.044331978318791	0.784391668569464	0.611377480125093	0.99584374314604	513	653	82	114	116703	22781	BM	7	Pre.B.cell		intersect_7_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.197881715170083	0.871989714928439	0.705726413997961	1.06971000840718	513	653	82	114	116703	22781	BM	7	Pre.B.cell		intersect_7_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.000185626464840943	0.654583122408693	0.512999357378465	0.826251793726676	630	655	83	160	128607	24202	BM	8	Pro.Eryth		intersect_8_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.000369297340647119	1.39438650328162	1.15873080386802	1.67069045994173	630	655	83	160	128607	24202	BM	8	Pro.Eryth		intersect_8_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.116471370611353	0.857924536322686	0.703895102179266	1.03900851966393	758	456	129	99	121598	23460	BM	9	T.cell		intersect_9_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.191154711720143	1.16008644495723	0.91850614757611	1.45387115343862	758	456	129	99	121598	23460	BM	9	T.cell		intersect_9_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.205136284089093	0.883073705061947	0.728890961023709	1.06346386228549	802	464	137	92	126769	23980	BM	10	Macrophage		intersect_10_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.634687681293239	1.06009810203912	0.834034083994371	1.33579186356366	802	464	137	92	126769	23980	BM	10	Macrophage		intersect_10_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.00584474162840636	1.28019197374951	1.07001926482052	1.52496173403855	742	554	166	95	129713	23835	BM	11	FB		intersect_11_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.475300042089334	0.919418369581169	0.728881730516417	1.1495459929657	742	554	166	95	129713	23835	BM	11	FB		intersect_11_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.272588117763711	0.88972693119282	0.719922841154795	1.09173034743216	645	657	114	199	130381	25345	BM	12	Basophil		intersect_12_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.0000000000365845106832437	1.80065584700984	1.51597918096928	2.13250910482447	645	657	114	199	130381	25345	BM	12	Basophil		intersect_12_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.169832956683369	0.856025105533439	0.681532059028912	1.06601110802665	584	725	98	171	131077	24990	BM	13	Dendritic.Cells		intersect_13_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.00279178395612284	1.3103311577615	1.09671178943859	1.55914227457303	584	725	98	171	131077	24990	BM	13	Dendritic.Cells		intersect_13_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.00574945772566438	0.681955419340194	0.50688561638722	0.90330247972484	401	757	58	172	116094	23067	BM	14	Late.Pro.B.cell		intersect_14_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.0549048798776613	1.18569889656716	0.993860929289214	1.40874470463037	401	757	58	172	116094	23067	BM	14	Late.Pro.B.cell		intersect_14_H3K4me1_BM_8wk_ENCFF675QTV.bed
Up	0.141740084875113	0.846926438158479	0.674898335294554	1.05389027642336	584	463	99	91	104830	20359	BM	15	Endo		intersect_15_H3K4me1_BM_8wk_ENCFF675QTV.bed
Down	0.906262944111155	1.01496224315638	0.797540845553656	1.28031006016117	584	463	99	91	104830	20359	BM	15	Endo		intersect_15_H3K4me1_BM_8wk_ENCFF675QTV.bed
