dir	p	OR	CILow	CIHigh	up_total	down_total	up_overlap	down_overlap	all_total	overlap_total	Tissue	Cluster	Name	Clade	file
Up	0.521931865454713	1.25469565365911	0.725114370483037	2.32626554183564	117	125	102	106	24510	20692	DH	15	SMC	Glia	intersect_15_A_comp.bed
Down	1	1.02940577152356	0.626876248072275	1.77918714247311	117	125	102	106	24510	20692	DH	15	SMC	Glia	intersect_15_A_comp.bed
Up	0.0000000000000000014995555367661	0.560155548613716	0.492253757908403	0.637535693468955	960	1031	515	545	199242	134261	FC	1	L2-3	ExN	intersect_1_A_comp.bed
Down	0.000000000000000000000596742942263659	0.542721953901577	0.479205566019378	0.614857343285928	960	1031	515	545	199242	134261	FC	1	L2-3	ExN	intersect_1_A_comp.bed
Up	0.000000000100232871835979	2.19348113549274	1.69140032052717	2.88299555466631	493	759	426	481	125308	93168	FC	2	Ogc	Glia	intersect_2_A_comp.bed
Down	0.0000000000360378523084541	0.596872474181378	0.513573107685438	0.694759335954868	493	759	426	481	125308	93168	FC	2	Ogc	Glia	intersect_2_A_comp.bed
Up	0.00000000351456536708496	0.678506883834879	0.596532059483423	0.772326789245906	984	1015	573	552	200022	134542	FC	3	L4	ExN	intersect_3_A_comp.bed
Down	0.0000000000000000194721217671668	0.580228896055626	0.511683992420378	0.658191425042046	984	1015	573	552	200022	134542	FC	3	L4	ExN	intersect_3_A_comp.bed
Up	0.209843197632834	1.08805176795529	0.955918336712178	1.24079645628372	1161	773	834	480	193564	135681	FC	4	Inh.Vip.Npy	InN	intersect_4_A_comp.bed
Down	0.00000220398056240215	0.698885477281386	0.602885899350807	0.811248130753242	1161	773	834	480	193564	135681	FC	4	Inh.Vip.Npy	InN	intersect_4_A_comp.bed
Up	0.000000528636096895249	1.60417730186191	1.32180643624973	1.95980091563688	739	720	613	559	146010	109803	FC	5	Asc	Glia	intersect_5_A_comp.bed
Down	0.141183729015973	1.14488826213083	0.958705783809339	1.37349714090459	739	720	613	559	146010	109803	FC	5	Asc	Glia	intersect_5_A_comp.bed
Up	0.000189275013675523	0.798048056388408	0.709091347316523	0.898881827967961	1209	894	756	522	210530	142425	FC	6	L5a.Deptor	ExN	intersect_6_A_comp.bed
Down	0.00000000732106834261789	0.670985271582456	0.586124148816358	0.768753696699162	1209	894	756	522	210530	142425	FC	6	L5a.Deptor	ExN	intersect_6_A_comp.bed
Up	0.000161567300015387	1.37149866340946	1.15902451912714	1.6299178040689	831	549	655	370	138185	100973	FC	7	Inh.Sema5a.S100a13	InN	intersect_7_A_comp.bed
Down	0.00326143568239544	0.761775506212626	0.63530636147442	0.916146695844049	831	549	655	370	138185	100973	FC	7	Inh.Sema5a.S100a13	InN	intersect_7_A_comp.bed
Up	0.0351076246664306	0.859683283391856	0.747179218246636	0.990749067239968	901	952	598	613	185436	129171	FC	8	L6	ExN	intersect_8_A_comp.bed
Down	0.000528229731541281	0.787623420002486	0.688381030500952	0.902421369600913	901	952	598	613	185436	129171	FC	8	L6	ExN	intersect_8_A_comp.bed
Up	0.000157629436035377	1.66416508474394	1.25984953372467	2.23223563652761	415	479	356	377	89535	70179	FC	9	Mgc	Immune	intersect_9_A_comp.bed
Down	0.911397534712366	1.01941532483074	0.816584566966452	1.28224155600545	415	479	356	377	89535	70179	FC	9	Mgc	Immune	intersect_9_A_comp.bed
Up	0.0758624899571348	1.13285055091056	0.986065013069222	1.30437162925639	1027	792	745	555	182065	127424	FC	10	Inh.Six3.Def6	InN	intersect_10_A_comp.bed
Down	1	1.00418155241531	0.860676827129641	1.17453774416873	1027	792	745	555	182065	127424	FC	10	Inh.Six3.Def6	InN	intersect_10_A_comp.bed
Up	0.0138112392433869	1.20110618598526	1.03678276045948	1.39535062591658	963	857	720	613	182165	129620	FC	11	Inh.Sst.Pvalb	InN	intersect_11_A_comp.bed
Down	0.8501360235071	1.01843531795679	0.876267348376687	1.18663163677969	963	857	720	613	182165	129620	FC	11	Inh.Sst.Pvalb	InN	intersect_11_A_comp.bed
Up	0.549124196952699	1.05169674253618	0.896137885046669	1.23738236139163	720	1295	496	825	201630	136702	FC	12	Claustrum	ExN	intersect_12_A_comp.bed
Down	0.00191228816345954	0.833722216364393	0.743223239252275	0.936067335268415	720	1295	496	825	201630	136702	FC	12	Claustrum	ExN	intersect_12_A_comp.bed
Up	0.00811614592885096	1.2924742744927	1.06546570202641	1.57680867936971	630	686	496	516	132553	98247	FC	13	Opc	Glia	intersect_13_A_comp.bed
Down	0.540681534594111	1.05985772617433	0.8891042225478	1.2686018121031	630	686	496	516	132553	98247	FC	13	Opc	Glia	intersect_13_A_comp.bed
Up	0.854976699041083	0.98179094483914	0.818995696151356	1.18038461830138	544	1473	363	896	201880	135531	FC	14	L5.Parm1	ExN	intersect_14_A_comp.bed
Down	0.000000455465975346328	0.760230508082542	0.683652163496723	0.845860631920346	544	1473	363	896	201880	135531	FC	14	L5.Parm1	ExN	intersect_14_A_comp.bed
Up	0.370492694097742	1.43030942848672	0.733397584795417	3.11311922004772	81	231	71	213	31388	26125	FC	15	Endo	Glia	intersect_15_A_comp.bed
Down	0.00012259138853081	2.38384556680621	1.47068431314719	4.10372057626953	81	231	71	213	31388	26125	FC	15	Endo	Glia	intersect_15_A_comp.bed
Up	0.548646090890591	1.15092336510868	0.758584113192495	1.80766425056242	171	366	144	305	53838	44282	FC	16	Peri	Glia	intersect_16_A_comp.bed
Down	0.631108960469502	1.0790252424179	0.816517774434181	1.44614719393706	171	366	144	305	53838	44282	FC	16	Peri	Glia	intersect_16_A_comp.bed
Up	0.266391799140084	0.85665341162579	0.655071298857521	1.12908738806413	267	954	188	735	122257	89897	FC	17	L5b.Fezf2	ExN	intersect_17_A_comp.bed
Down	0.014952319936248	1.20810090111924	1.0369545769592	1.41217391769661	267	954	188	735	122257	89897	FC	17	L5b.Fezf2	ExN	intersect_17_A_comp.bed
Up	0.000166497338272875	1.6556102646442	1.25553406910487	2.21599532854241	419	70	359	52	49087	38448	FC	18	Inh.Lrrc38.Plcxd3.Prok2	InN	intersect_18_A_comp.bed
Down	0.387073669334329	0.799392502730098	0.459748682716947	1.45263372159812	419	70	359	52	49087	38448	FC	18	Inh.Lrrc38.Plcxd3.Prok2	InN	intersect_18_A_comp.bed
Up	0.276960872162325	0.925882619235619	0.805955571591026	1.06440171496622	844	662	481	331	150726	88728	HT	1	CM	Muscle	intersect_1_A_comp.bed
Down	0.00000505526802823095	0.698757181696458	0.597960853858243	0.816509799248547	844	662	481	331	150726	88728	HT	1	CM	Muscle	intersect_1_A_comp.bed
Up	0.000483430380813692	1.36350724874074	1.14012463293054	1.63552398886842	568	758	385	401	132869	80619	HT	2	FB	Other	intersect_2_A_comp.bed
Down	0.0000148894087147541	0.728006255143592	0.629370410768258	0.842311563836814	568	758	385	401	132869	80619	HT	2	FB	Other	intersect_2_A_comp.bed
Up	0.000000000000000507561986553831	1.6928046916792	1.48373737357613	1.93455772463861	1055	464	724	308	152061	85720	HT	3	Endo	Other	intersect_3_A_comp.bed
Down	0.0000123253547115617	1.52800251719286	1.25589885105078	1.86520632465221	1055	464	724	308	152061	85720	HT	3	Endo	Other	intersect_3_A_comp.bed
Up	0.0000000179362449151887	0.740343923146063	0.66607769374209	0.822883178072127	1424	364	711	254	178927	102689	HT	4	Low_quality	NA	intersect_4_A_comp.bed
Down	0.000001253588011098	1.71429535109075	1.36511655039773	2.16459254395426	1424	364	711	254	178927	102689	HT	4	Low_quality	NA	intersect_4_A_comp.bed
Up	0.000000000000000186454051109238	1.75819948314797	1.52889176667341	2.026057831933	957	480	667	274	143802	81500	HT	5	Macg	Immune	intersect_5_A_comp.bed
Down	0.8899487369611	1.01678262265082	0.845284599477656	1.22455497208631	957	480	667	274	143802	81500	HT	5	Macg	Immune	intersect_5_A_comp.bed
Up	0.00000000000000000000000000192324153057056	2.32628483394727	1.97379425128364	2.75223250152268	835	411	647	230	124777	74451	HT	6	SMC	Muscle	intersect_6_A_comp.bed
Down	0.130929045019674	0.858960926905468	0.703639490001936	1.0498482350837	835	411	647	230	124777	74451	HT	6	SMC	Muscle	intersect_6_A_comp.bed
Up	0.00000000000000000000213837012433849	1.96640092848636	1.69747472991053	2.28411417367766	949	241	703	164	119177	70598	HT	7	Endo	Other	intersect_7_A_comp.bed
Down	0.00574802924996661	1.46557359895102	1.11102286039429	1.94772682119581	949	241	703	164	119177	70598	HT	7	Endo	Other	intersect_7_A_comp.bed
Up	0.619423742919601	1.15612470738639	0.687035414714012	2.00584622882632	72	356	50	299	42998	28500	HT	8	Bcell	Immune	intersect_8_A_comp.bed
Down	0.00000000000010988741404713	2.66839791640815	2.00282221166109	3.61018791490603	72	356	50	299	42998	28500	HT	8	Bcell	Immune	intersect_8_A_comp.bed
Up	0.453646645181371	1.13811333641871	0.836223270965166	1.56840833758206	219	189	162	146	56707	40492	HT	9	Fat	Other	intersect_9_A_comp.bed
Down	0.076495361559958	1.35961905772969	0.961214468084241	1.95875357116559	219	189	162	146	56707	40492	HT	9	Fat	Other	intersect_9_A_comp.bed
Up	0.00273245721302115	2.24547699215854	1.27669887999093	4.21502602664972	89	188	74	146	34345	23602	HT	10	Tcell	Immune	intersect_10_A_comp.bed
Down	0.00900045934648636	1.58224982386945	1.11482967713455	2.28847900671042	89	188	74	146	34345	23602	HT	10	Tcell	Immune	intersect_10_A_comp.bed
Up	0.000000529326478506714	1.64453593544713	1.34023291886175	2.03147183899799	599	181	482	120	78160	55861	HT	11	doublet	NA	intersect_11_A_comp.bed
Down	0.13769322770993	0.785268873284317	0.572118432653601	1.08754120879593	599	181	482	120	78160	55861	HT	11	doublet	NA	intersect_11_A_comp.bed
Up	0.00000134346856515684	0.635812717215543	0.530959698747945	0.763962380202795	587	406	413	284	99448	78437	LM	1	Skm.Fhl3..1	Muscle	intersect_1_A_comp.bed
Down	0.0000246378267958519	0.623572623757061	0.502329667549654	0.777870340519715	587	406	413	284	99448	78437	LM	1	Skm.Fhl3..1	Muscle	intersect_1_A_comp.bed
Up	0.000569957754891953	0.734338750028025	0.616599442614169	0.877264259387372	614	524	427	395	113973	86239	LM	2	Skm.Fhl3.Myh1	Muscle	intersect_2_A_comp.bed
Down	0.878387226856758	0.984727426675641	0.804855638083796	1.21136031130208	614	524	427	395	113973	86239	LM	2	Skm.Fhl3.Myh1	Muscle	intersect_2_A_comp.bed
Up	0.00956853320423838	0.780974359645866	0.648433958047269	0.944413696700164	576	496	418	395	107341	82876	LM	3	Skm.Fhl3.2	Muscle	intersect_3_A_comp.bed
Down	0.217057722259074	1.15449222163225	0.925169974846938	1.45184832689335	576	496	418	395	107341	82876	LM	3	Skm.Fhl3.2	Muscle	intersect_3_A_comp.bed
Up	0.008614343695028	0.760386384290226	0.619536156603935	0.937283413625694	451	465	315	327	91704	69039	LM	4	FB	Other	intersect_4_A_comp.bed
Down	0.0152510291531793	0.777913328395051	0.635270417851793	0.956736610755096	451	465	315	327	91704	69039	LM	4	FB	Other	intersect_4_A_comp.bed
Up	0.000564719320104777	0.767260487460759	0.660129979653753	0.893668952852823	813	384	557	286	119899	88641	LM	5	Low_quality	NA	intersect_5_A_comp.bed
Down	0.86137155654106	1.02913561787585	0.815061625776936	1.30859803701169	813	384	557	286	119899	88641	LM	5	Low_quality	NA	intersect_5_A_comp.bed
Up	0.0013312725906051	1.46732298056666	1.15411070949893	1.88451747833223	470	225	387	172	69657	52983	LM	6	Endo	Other	intersect_6_A_comp.bed
Down	0.937744608936083	1.02131173152514	0.746243174288994	1.41795698875978	470	225	387	172	69657	52983	LM	6	Endo	Other	intersect_6_A_comp.bed
Up	1	1.00204118872764	0.760228805576899	1.33541574912119	291	604	223	442	89659	68675	LM	7	Kerat	Other	intersect_7_A_comp.bed
Down	0.0537056291622608	0.8336575453105	0.694279532859488	1.00508874300259	291	604	223	442	89659	68675	LM	7	Kerat	Other	intersect_7_A_comp.bed
Up	0.000351109262352998	1.4436550907751	1.17309452571486	1.79035102935143	666	341	557	274	100839	78626	LM	8	Skm.Fhl3.3	Muscle	intersect_8_A_comp.bed
Down	0.326005092179927	1.15535567509075	0.881222584934274	1.53333365315585	666	341	557	274	100839	78626	LM	8	Skm.Fhl3.3	Muscle	intersect_8_A_comp.bed
Up	0.000613590572057324	1.51545579122937	1.18263963923004	1.96419841184236	483	69	407	50	55379	43164	LM	9	Macg	Immune	intersect_9_A_comp.bed
Down	0.308055322242548	0.744716292097287	0.431175375636364	1.33810755031523	483	69	407	50	55379	43164	LM	9	Macg	Immune	intersect_9_A_comp.bed
Up	0.459609088625636	0.915738993822707	0.720762707976513	1.17280331171142	382	285	291	215	66859	51975	LM	10	SMC	Muscle	intersect_10_A_comp.bed
Down	0.353852105443841	0.87954252324533	0.668246932017104	1.16977369752087	382	285	291	215	66859	51975	LM	10	SMC	Muscle	intersect_10_A_comp.bed
Up	0.0155609707844865	0.795459881442632	0.661027949132802	0.961118456512178	587	211	428	164	79929	61697	LM	11	Fat	Other	intersect_11_A_comp.bed
Down	0.934534912772091	1.03114755293391	0.741118168621031	1.45898015924964	587	211	428	164	79929	61697	LM	11	Fat	Other	intersect_11_A_comp.bed
Up	0.490750992111541	0.879461320719963	0.601384377115356	1.31486315906589	157	362	121	308	52002	41217	LM	12	MSC	Other	intersect_12_A_comp.bed
Down	0.0061366450945019	1.49242851117504	1.11372933365922	2.03329436299347	157	362	121	308	52002	41217	LM	12	MSC	Other	intersect_12_A_comp.bed
Up	0.453130934625189	1.22482704076433	0.777014121064432	2.01916232929978	166	13	144	12	18169	15305	LM	13	Bcell	Immune	intersect_13_A_comp.bed
Down	0.706190859482148	2.24547511312324	0.33200093963811	95.9947399427293	166	13	144	12	18169	15305	LM	13	Bcell	Immune	intersect_13_A_comp.bed
Up	0.736492529071962	0.932582370027364	0.601135790927811	1.49573703312092	128	566	102	487	69519	56167	LM	14	Skm.Fhl3.Cyrm.Ache	Muscle	intersect_14_A_comp.bed
Down	0.0012686460694583	1.46542034456561	1.15237163592628	1.88468412774498	128	566	102	487	69519	56167	LM	14	Skm.Fhl3.Cyrm.Ache	Muscle	intersect_14_A_comp.bed
Up	0.367225900005392	1.20060244409497	0.820312791294561	1.80903865826218	212	368	180	322	58193	47957	LM	15	Skm.Fhl3.Wdr31	Muscle	intersect_15_A_comp.bed
Down	0.00897513906352647	1.49407330581029	1.09353474287821	2.08351640174478	212	368	180	322	58193	47957	LM	15	Skm.Fhl3.Wdr31	Muscle	intersect_15_A_comp.bed
Up	0.231066416653709	0.727967221014198	0.424847909374923	1.3176488001674	93	24	76	19	11819	10164	LM	16	neutrophils	Immune	intersect_16_A_comp.bed
Down	0.370117186453941	0.618785147439382	0.223074846593655	2.12334048659918	93	24	76	19	11819	10164	LM	16	neutrophils	Immune	intersect_16_A_comp.bed
Up	0.871849083498844	1.11035707490063	0.570749638676527	2.41245544184716	86	65	76	60	15815	13799	LM	17	Eryth	Immune	intersect_17_A_comp.bed
Down	0.266134639344564	1.75311801288193	0.709738270690847	5.60111002949105	86	65	76	60	15815	13799	LM	17	Eryth	Immune	intersect_17_A_comp.bed
